ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,quarter,mesh_size_range
43F4,SCO,IIA,3B2,TR1,NONE,O15M,2008,54,4,NONE,DEM_SEINE,3,>=120
44E7,SCO,IIA,3B2,TR1,NONE,O15M,2008,222,4,NONE,DEM_SEINE,3,>=120
44E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,206,4,NONE,DEM_SEINE,3,>=120
44E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,95,4,NONE,DEM_SEINE,3,>=120
44F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,331,4,NONE,DEM_SEINE,3,>=120
44F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,327,4,NONE,DEM_SEINE,3,>=120
44F2,SCO,IIA,3B2,TR1,NONE,O15M,2008,408,4,NONE,DEM_SEINE,3,>=120
44F3,SCO,IIA,3B2,TR1,NONE,O15M,2008,51,4,NONE,DEM_SEINE,3,>=120
44F4,SCO,IIA,3B2,TR1,NONE,O15M,2008,736,4,NONE,DEM_SEINE,3,>=120
45E7,SCO,IIA,3B2,TR1,NONE,O15M,2008,60,4,NONE,DEM_SEINE,3,>=120
45E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,341,4,NONE,DEM_SEINE,3,>=120
45E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,126,4,NONE,DEM_SEINE,3,>=120
45F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,24,4,NONE,DEM_SEINE,3,>=120
45F2,SCO,IIA,3B2,TR1,NONE,O15M,2008,87,4,NONE,DEM_SEINE,3,>=120
45F3,SCO,IIA,3B2,TR1,NONE,O15M,2008,231,4,NONE,DEM_SEINE,3,>=120
46E6,SCO,IIA,3B2,TR1,NONE,O15M,2008,219,4,NONE,DEM_SEINE,3,>=120
46E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,90,4,NONE,DEM_SEINE,3,>=120
46E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,239,4,NONE,DEM_SEINE,3,>=120
46F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,27,4,NONE,DEM_SEINE,3,>=120
46F2,SCO,IIA,3B2,TR1,NONE,O15M,2008,88,4,NONE,DEM_SEINE,3,>=120
46F3,SCO,IIA,3B2,TR1,NONE,O15M,2008,234,4,NONE,DEM_SEINE,3,>=120
47E6,SCO,IIA,3B2,TR1,NONE,O15M,2008,104,4,NONE,DEM_SEINE,3,>=120
47E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,145,4,NONE,DEM_SEINE,3,>=120
47E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,400,4,NONE,DEM_SEINE,3,>=120
47F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,584,4,NONE,DEM_SEINE,3,>=120
47F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,735,4,NONE,DEM_SEINE,3,>=120
48E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,1450,4,NONE,DEM_SEINE,3,>=120
48E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,394,4,NONE,DEM_SEINE,3,>=120
48F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,419,4,NONE,DEM_SEINE,3,>=120
48F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,1249,4,NONE,DEM_SEINE,3,>=120
48F2,SCO,IIA,3B2,TR1,NONE,O15M,2008,121,4,NONE,DEM_SEINE,3,>=120
49E6,SCO,IIA,3B2,TR1,NONE,O15M,2008,54,4,NONE,DEM_SEINE,3,>=120
49E7,SCO,IIA,3B2,TR1,NONE,O15M,2008,736,4,NONE,DEM_SEINE,3,>=120
49E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,1296,4,NONE,DEM_SEINE,3,>=120
49E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,702,4,NONE,DEM_SEINE,3,>=120
49F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,708,4,NONE,DEM_SEINE,3,>=120
49F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,447,4,NONE,DEM_SEINE,3,>=120
49F2,SCO,IIA,3B2,TR1,NONE,O15M,2008,26,4,NONE,DEM_SEINE,3,>=120
50E7,SCO,IIA,3B2,TR1,NONE,O15M,2008,400,4,NONE,DEM_SEINE,3,>=120
50E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,111,4,NONE,DEM_SEINE,3,>=120
50E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,1708,4,NONE,DEM_SEINE,3,>=120
50F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,105,4,NONE,DEM_SEINE,3,>=120
50F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,53,4,NONE,DEM_SEINE,3,>=120
50F2,SCO,IIA,3B2,TR1,NONE,O15M,2008,84,4,NONE,DEM_SEINE,3,>=120
36F5,SCO,IIA,3B2,TR1,NONE,O15M,2008,224,4,NONE,DEM_SEINE,3,100-119
36F6,SCO,IIA,3B2,TR1,NONE,O15M,2008,24,4,NONE,DEM_SEINE,3,100-119
37F3,SCO,IIA,3B2,TR1,NONE,O15M,2008,48,4,NONE,DEM_SEINE,3,100-119
38F7,SCO,IIA,3B2,TR1,NONE,O15M,2008,32,4,NONE,DEM_SEINE,3,100-119
39F7,SCO,IIA,3B2,TR1,NONE,O15M,2008,32,4,NONE,DEM_SEINE,3,100-119
44E6,SCO,IIA,3B2,TR1,NONE,O15M,2008,24,4,NONE,DEM_SEINE,3,100-119
44E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,110,4,NONE,DEM_SEINE,3,100-119
44E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,24,4,NONE,DEM_SEINE,3,100-119
45E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,57,4,NONE,DEM_SEINE,3,100-119
45E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,103,4,NONE,DEM_SEINE,3,100-119
46E6,SCO,IIA,3B2,TR1,NONE,O15M,2008,9,4,NONE,DEM_SEINE,3,100-119
46E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,30,4,NONE,DEM_SEINE,3,100-119
46E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,146,4,NONE,DEM_SEINE,3,100-119
46F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,11,4,NONE,DEM_SEINE,3,100-119
47E6,SCO,IIA,3B2,TR1,NONE,O15M,2008,87,4,NONE,DEM_SEINE,3,100-119
47E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,90,4,NONE,DEM_SEINE,3,100-119
47E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,333,4,NONE,DEM_SEINE,3,100-119
47F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,15,4,NONE,DEM_SEINE,3,100-119
47F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,100,4,NONE,DEM_SEINE,3,100-119
48E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,64,4,NONE,DEM_SEINE,3,100-119
48F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,26,4,NONE,DEM_SEINE,3,100-119
48F1,SCO,IIA,3B2,TR1,NONE,O15M,2008,67,4,NONE,DEM_SEINE,3,100-119
49E7,SCO,IIA,3B2,TR1,NONE,O15M,2008,36,4,NONE,DEM_SEINE,3,100-119
49E8,SCO,IIA,3B2,TR1,NONE,O15M,2008,24,4,NONE,DEM_SEINE,3,100-119
49E9,SCO,IIA,3B2,TR1,NONE,O15M,2008,24,4,NONE,DEM_SEINE,3,100-119
50F0,SCO,IIA,3B2,TR1,NONE,O15M,2008,36,4,NONE,DEM_SEINE,3,100-119
44E7,SCO,IIA,3B2,DEM_SEINE,NONE,O15M,2008,144,4,NONE,DEM_SEINE,3,32-54
31F1,SCO,IIA,3B2,TR2,NONE,O15M,2008,48,4,DEEP,DEM_SEINE,3,80-89
31F1,SCO,IIA,3B2,TR2,NONE,O15M,2008,46,4,NONE,DEM_SEINE,3,80-89
33F2,SCO,IIA,3B2,TR2,NONE,O15M,2008,28,4,NONE,DEM_SEINE,3,80-89
34F2,SCO,IIA,3B2,TR2,NONE,O15M,2008,28,4,NONE,DEM_SEINE,3,80-89
43F6,SWE,IIA,3B2,TR1,NONE,O15M,2008,2,4,NONE,DEM_SEINE,3,>=120
43F7,SWE,IIA,3B2,TR1,NONE,O15M,2008,26,4,NONE,DEM_SEINE,3,>=120
31F1,BEL,IIA,3B2,GN1,NONE,O10T15M,2008,8,4,NONE,GILL,3,>=220
31F2,BEL,IIA,3B2,GN1,NONE,O10T15M,2008,126,4,NONE,GILL,3,110-149
31F1,BEL,IIA,3B2,GN1,NONE,O10T15M,2008,156,4,NONE,GILL,3,NONE
31F2,BEL,IIA,3B2,GN1,NONE,O10T15M,2008,368,4,NONE,GILL,3,NONE
40F6,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,5,4,DNK_GARN_PGH___N,GILL,3,>=220
40F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,89,4,DNK_GARN_PGH___N,GILL,3,>=220
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,291,4,DNK_GARN_PGH___N,GILL,3,>=220
41F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,8,4,DNK_GARN_PGH___N,GILL,3,>=220
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,21,4,DNK_GARN_PGH___N,GILL,3,>=220
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,17,4,DNK_GARN_TOR___N,GILL,3,>=220
40F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,15,4,DNK_REST_NORD__N,GILL,3,>=220
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,52,4,DNK_REST_NORD__N,GILL,3,>=220
36F3,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,24,4,DNK_GARN_TNG___N,GILL,3,100-109
36F4,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,23,4,DNK_GARN_TNG___N,GILL,3,100-109
36F5,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,243,4,DNK_GARN_TNG___N,GILL,3,100-109
36F6,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,213,4,DNK_GARN_TNG___N,GILL,3,100-109
36F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,288,4,DNK_GARN_TNG___N,GILL,3,100-109
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,80,4,DNK_GARN_KLM___N,GILL,3,110-149
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,396,4,DNK_GARN_KLM___N,GILL,3,110-149
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,660,4,DNK_GARN_KLM___N,GILL,3,110-149
43F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,50,4,DNK_GARN_KLM___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,1143,4,DNK_GARN_KLM___N,GILL,3,110-149
40F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,2,4,DNK_GARN_PGH___N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,59,4,DNK_GARN_PGH___N,GILL,3,110-149
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,10,4,DNK_GARN_PGH___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,8,4,DNK_GARN_PGH___N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,369,4,DNK_GARN_RSP___N,GILL,3,110-149
41F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,10,4,DNK_GARN_RSP___N,GILL,3,110-149
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,336,4,DNK_GARN_RSP___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,33,4,DNK_GARN_RSP___N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,32,4,DNK_GARN_TNG___N,GILL,3,110-149
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,116,4,DNK_GARN_TNG___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,26,4,DNK_GARN_TNG___N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,290,4,DNK_GARN_TOR___N,GILL,3,110-149
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,378,4,DNK_GARN_TOR___N,GILL,3,110-149
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,77,4,DNK_GARN_TOR___N,GILL,3,110-149
43F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,17,4,DNK_GARN_TOR___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,2023,4,DNK_GARN_TOR___N,GILL,3,110-149
41F3,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,8,4,DNK_REST_NORD__N,GILL,3,110-149
41F4,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,10,4,DNK_REST_NORD__N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,120,4,DNK_REST_NORD__N,GILL,3,110-149
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,148,4,DNK_REST_NORD__N,GILL,3,110-149
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,38,4,DNK_REST_NORD__N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,342,4,DNK_REST_NORD__N,GILL,3,110-149
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,17,4,DNK_GARN_KLM___N,GILL,3,150-219
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,43,4,DNK_GARN_KLM___N,GILL,3,150-219
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,14,4,DNK_GARN_PGH___N,GILL,3,150-219
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,23,4,DNK_GARN_PGH___N,GILL,3,150-219
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,38,4,DNK_GARN_RSP___N,GILL,3,150-219
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,114,4,DNK_GARN_RSP___N,GILL,3,150-219
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,37,4,DNK_GARN_RSP___N,GILL,3,150-219
40F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,134,4,DNK_GARN_TOR___N,GILL,3,150-219
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,217,4,DNK_GARN_TOR___N,GILL,3,150-219
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,84,4,DNK_GARN_TOR___N,GILL,3,150-219
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,12,4,DNK_GARN_TOR___N,GILL,3,150-219
43F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,24,4,DNK_GARN_TOR___N,GILL,3,150-219
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,154,4,DNK_GARN_TOR___N,GILL,3,150-219
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,6,4,DNK_REST_NORD__N,GILL,3,150-219
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,125,4,DNK_REST_NORD__N,GILL,3,150-219
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,54,4,DNK_REST_NORD__N,GILL,3,150-219
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2008,7,4,DNK_REST_NORD__N,GILL,3,150-219
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,94,4,NONE,GILL,3,>=220
31F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,12,4,NONE,GILL,3,100-109
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,286,4,NONE,GILL,3,100-109
32F2,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,24,4,NONE,GILL,3,100-109
33F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,96,4,NONE,GILL,3,100-109
33F2,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,96,4,NONE,GILL,3,100-109
38E8,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,96,4,NONE,GILL,3,100-109
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,68,4,NONE,GILL,3,110-149
38E8,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,456,4,NONE,GILL,3,110-149
39E8,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,528,4,NONE,GILL,3,110-149
31F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,96,4,NONE,GILL,3,150-219
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2008,12,4,NONE,GILL,3,90-99
31F1,FRA,IIA,3B2,GN1,NONE,O10T15M,2008,24,4,COASTAL,GILL,3,110-149
31F2,FRA,IIA,3B2,GN1,NONE,O10T15M,2008,216,4,COASTAL,GILL,3,110-149
31F2,FRA,IIA,3B2,GN1,NONE,O10T15M,2008,96,4,COASTAL,GILL,3,70-79
35F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,96,4,PASS,GILL,3,10-30
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,13,4,PASS,GILL,3,100-109
34F3,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,4,4,PASS,GILL,3,100-109
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,348,4,PASS,GILL,3,100-109
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,55,4,PASS,GILL,3,110-149
35F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,23,4,PASS,GILL,3,110-149
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,35,4,PASS,GILL,3,50-59
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,16,4,PASS,GILL,3,80-89
32F3,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,5,4,PASS,GILL,3,90-99
33F2,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,7,4,PASS,GILL,3,90-99
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,336,4,PASS,GILL,3,90-99
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,94,4,PASS,GILL,3,90-99
35F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,12,4,PASS,GILL,3,90-99
35F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2008,96,4,PASS,GILL,3,NONE
46E6,SCO,IIA,3B2,GN1,NONE,O10T15M,2008,120,4,NONE,GILL,3,10-30
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,106,4,DNK_GARN_PGH___N,GILL,3,>=220
41F5,DNK,IIA,3B2,GN1,NONE,U10M,2008,18,4,DNK_REST_NORD__N,GILL,3,>=220
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,54,4,DNK_REST_NORD__N,GILL,3,>=220
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,17,4,DNK_REST_NORD__N,GILL,3,>=220
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,186,4,DNK_REST_NORD__N,GILL,3,>=220
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,38,4,DNK_REST_NORD__N,GILL,3,>=220
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,4,4,DNK_REST_NORD__N,GILL,3,10-30
42F9,DNK,IIA,3B2,GN1,NONE,U10M,2008,18,4,DNK_REST_NORD__N,GILL,3,10-30
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,10,4,DNK_GARN_RUND__S,GILL,3,100-109
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,13,4,DNK_GARN_TNG___N,GILL,3,100-109
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,89,4,DNK_REST_NORD__N,GILL,3,100-109
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,4,4,DNK_REST_NORD__N,GILL,3,100-109
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,6,4,DNK_REST_NORD__N,GILL,3,100-109
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,35,4,DNK_GARN_KLM___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,75,4,DNK_GARN_KLM___N,GILL,3,110-149
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,11,4,DNK_GARN_PGH___N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,43,4,DNK_GARN_RSP___N,GILL,3,110-149
42F6,DNK,IIA,3B2,GN1,NONE,U10M,2008,7,4,DNK_GARN_RSP___N,GILL,3,110-149
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,444,4,DNK_GARN_RSP___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,224,4,DNK_GARN_RSP___N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,13,4,DNK_GARN_TNG___N,GILL,3,110-149
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,27,4,DNK_GARN_TNG___N,GILL,3,110-149
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,36,4,DNK_GARN_TNG___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,11,4,DNK_GARN_TNG___N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,37,4,DNK_GARN_TOR___N,GILL,3,110-149
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,21,4,DNK_GARN_TOR___N,GILL,3,110-149
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,120,4,DNK_GARN_TOR___N,GILL,3,110-149
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,69,4,DNK_GARN_TOR___N,GILL,3,110-149
43F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,8,4,DNK_GARN_TOR___N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,364,4,DNK_GARN_TOR___N,GILL,3,110-149
40F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,113,4,DNK_REST_NORD__N,GILL,3,110-149
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,52,4,DNK_REST_NORD__N,GILL,3,110-149
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,302,4,DNK_REST_NORD__N,GILL,3,110-149
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,17,4,DNK_REST_NORD__N,GILL,3,110-149
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,184,4,DNK_REST_NORD__N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,128,4,DNK_REST_NORD__N,GILL,3,110-149
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,14,4,DNK_GARN_KLM___N,GILL,3,150-219
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,159,4,DNK_GARN_RSP___N,GILL,3,150-219
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,10,4,DNK_GARN_TNG___N,GILL,3,150-219
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,15,4,DNK_GARN_TOR___N,GILL,3,150-219
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,33,4,DNK_GARN_TOR___N,GILL,3,150-219
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,78,4,DNK_GARN_TOR___N,GILL,3,150-219
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,10,4,DNK_REST_NORD__N,GILL,3,150-219
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,28,4,DNK_REST_NORD__N,GILL,3,150-219
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,5,4,DNK_REST_NORD__N,GILL,3,50-59
40F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,6,4,DNK_REST_NORD__N,GILL,3,60-69
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,7,4,DNK_REST_NORD__N,GILL,3,60-69
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,24,4,DNK_GARN_RSP___N,GILL,3,70-79
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,18,4,DNK_GARN_RSP___N,GILL,3,70-79
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,27,4,DNK_GARN_TOR___N,GILL,3,70-79
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,29,4,DNK_GARN_TOR___N,GILL,3,70-79
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,68,4,DNK_REST_NORD__N,GILL,3,70-79
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2008,9,4,DNK_REST_NORD__N,GILL,3,70-79
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,35,4,DNK_REST_NORD__N,GILL,3,70-79
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,6,4,DNK_REST_NORD__N,GILL,3,70-79
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,2,4,DNK_REST_NORD__N,GILL,3,80-89
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,1,4,DNK_NONE,GILL,3,90-99
40F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,7,4,DNK_REST_NORD__N,GILL,3,90-99
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,94,4,DNK_REST_NORD__N,GILL,3,90-99
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2008,2,4,DNK_REST_NORD__N,GILL,3,90-99
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,780,4,NONE,GILL,3,>=220
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,12,4,NONE,GILL,3,>=220
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,24,4,NONE,GILL,3,>=220
38E8,ENG,IIA,3B2,GN1,NONE,U10M,2008,216,4,NONE,GILL,3,>=220
31F0,ENG,IIA,3B2,GN1,NONE,U10M,2008,1200,4,NONE,GILL,3,100-109
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,8220,4,NONE,GILL,3,100-109
31F2,ENG,IIA,3B2,GN1,NONE,U10M,2008,12,4,NONE,GILL,3,100-109
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,3132,4,NONE,GILL,3,100-109
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,48,4,NONE,GILL,3,100-109
35F0,ENG,IIA,3B2,GN1,NONE,U10M,2008,72,4,NONE,GILL,3,100-109
38E8,ENG,IIA,3B2,GN1,NONE,U10M,2008,576,4,NONE,GILL,3,100-109
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,132,4,NONE,GILL,3,110-149
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,48,4,NONE,GILL,3,110-149
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,2904,4,NONE,GILL,3,110-149
37E9,ENG,IIA,3B2,GN1,NONE,U10M,2008,960,4,NONE,GILL,3,110-149
37F0,ENG,IIA,3B2,GN1,NONE,U10M,2008,48,4,NONE,GILL,3,110-149
38E8,ENG,IIA,3B2,GN1,NONE,U10M,2008,3912,4,NONE,GILL,3,110-149
38E9,ENG,IIA,3B2,GN1,NONE,U10M,2008,360,4,NONE,GILL,3,110-149
39E8,ENG,IIA,3B2,GN1,NONE,U10M,2008,960,4,NONE,GILL,3,110-149
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,54,4,NONE,GILL,3,150-219
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2008,24,4,NONE,GILL,3,50-59
